config_id,strategy_key,strategy_label,model_family,balance_strategy,loss_name,negative_ratio,learning_rate,hidden_channels,dropout,threshold,optimizer,screening_epochs,full_validation_epochs,train_ratio,seed,stage,scenario,model_path,cached,training_wall_seconds,accuracy,jaccard,sf_jaccard,sf_accuracy,ET,N_pairs,tp,fp,fn,tn
focal_loss_lr0p005_h16_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p4/graph_SOR2_D5_seed42.pkl,False,0.389634,0.711111,0.0,0.0,1205.053709,0.026555,45,0,0,13,32
focal_loss_lr0p005_h16_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p4/graph_SOR4_D5_seed42.pkl,False,1.444581,0.8,0.0,0.0,1690.704837,0.089903,190,0,0,38,152
focal_loss_lr0p005_h16_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p4/graph_SOR8_D5_seed42.pkl,False,2.947906,0.786207,0.0,0.0,2010.70958,0.170089,435,0,0,93,342
focal_loss_lr0p005_h16_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p4/graph_SOR16_D3_seed42.pkl,False,0.802648,0.784314,0.0,0.0,2426.452359,0.049455,153,0,0,33,120
focal_loss_lr0p005_h16_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p4/graph_SOR16_D5_seed42.pkl,False,2.141441,0.786207,0.0,0.0,2032.463457,0.168269,435,0,0,93,342
focal_loss_lr0p005_h16_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p5/graph_SOR2_D5_seed42.pkl,False,0.241931,0.711111,0.0,0.0,1737.587948,0.018416,45,0,0,13,32
focal_loss_lr0p005_h16_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p5/graph_SOR4_D5_seed42.pkl,False,1.276276,0.8,0.0,0.0,1848.02526,0.08225,190,0,0,38,152
focal_loss_lr0p005_h16_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p5/graph_SOR8_D5_seed42.pkl,False,3.140561,0.786207,0.0,0.0,2281.749341,0.149885,435,0,0,93,342
focal_loss_lr0p005_h16_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p5/graph_SOR16_D3_seed42.pkl,False,0.863499,0.784314,0.0,0.0,2096.211752,0.057246,153,0,0,33,120
focal_loss_lr0p005_h16_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p5/graph_SOR16_D5_seed42.pkl,False,2.180219,0.786207,0.0,0.0,1782.184793,0.191899,435,0,0,93,342
focal_loss_lr0p005_h16_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p6/graph_SOR2_D5_seed42.pkl,False,0.20677,0.711111,0.0,0.0,2067.478359,0.015478,45,0,0,13,32
focal_loss_lr0p005_h16_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p6/graph_SOR4_D5_seed42.pkl,False,1.021083,0.8,0.0,0.0,1928.979909,0.078798,190,0,0,38,152
focal_loss_lr0p005_h16_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p6/graph_SOR8_D5_seed42.pkl,False,3.257864,0.786207,0.0,0.0,1232.289775,0.277532,435,0,0,93,342
focal_loss_lr0p005_h16_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p6/graph_SOR16_D3_seed42.pkl,False,0.922626,0.784314,0.0,0.0,2100.477202,0.05713,153,0,0,33,120
focal_loss_lr0p005_h16_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h16_d0p1_t0p6/graph_SOR16_D5_seed42.pkl,False,2.357394,0.786207,0.0,0.0,1936.33496,0.176622,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p4/graph_SOR2_D5_seed42.pkl,False,0.235721,0.288889,0.288889,775.567662,775.567662,0.016762,45,13,32,0,0
focal_loss_lr0p005_h32_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p4/graph_SOR4_D5_seed42.pkl,False,1.061202,0.8,0.0,0.0,2337.453161,0.065028,190,0,0,38,152
focal_loss_lr0p005_h32_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p4/graph_SOR8_D5_seed42.pkl,False,2.952019,0.786207,0.0,0.0,1759.040583,0.194424,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p4/graph_SOR16_D3_seed42.pkl,False,0.846334,0.784314,0.0,0.0,1812.335197,0.066213,153,0,0,33,120
focal_loss_lr0p005_h32_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p4/graph_SOR16_D5_seed42.pkl,False,2.309346,0.786207,0.0,0.0,2526.412983,0.13537,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p5/graph_SOR2_D5_seed42.pkl,False,0.255267,0.711111,0.0,0.0,1671.207389,0.019148,45,0,0,13,32
focal_loss_lr0p005_h32_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p5/graph_SOR4_D5_seed42.pkl,False,1.023277,0.8,0.0,0.0,2414.952023,0.062941,190,0,0,38,152
focal_loss_lr0p005_h32_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p5/graph_SOR8_D5_seed42.pkl,False,3.154932,0.786207,0.0,0.0,1351.785778,0.252999,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p5/graph_SOR16_D3_seed42.pkl,False,1.355612,0.784314,0.0,0.0,1576.491009,0.076118,153,0,0,33,120
focal_loss_lr0p005_h32_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p5/graph_SOR16_D5_seed42.pkl,False,2.524861,0.786207,0.0,0.0,2163.549925,0.158074,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p6/graph_SOR2_D5_seed42.pkl,False,0.237217,0.711111,0.0,0.0,888.601945,0.036012,45,0,0,13,32
focal_loss_lr0p005_h32_d0p0_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p6/graph_SOR4_D5_seed42.pkl,False,1.112601,0.8,0.0,0.0,2113.59288,0.071915,190,0,0,38,152
focal_loss_lr0p005_h32_d0p0_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p6/graph_SOR8_D5_seed42.pkl,False,3.606465,0.786207,0.0,0.0,1169.511484,0.29243,435,0,0,93,342
focal_loss_lr0p005_h32_d0p0_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p6/graph_SOR16_D3_seed42.pkl,False,1.230781,0.784314,0.0,0.0,1628.910446,0.073669,153,0,0,33,120
focal_loss_lr0p005_h32_d0p0_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p0_t0p6/graph_SOR16_D5_seed42.pkl,False,2.678845,0.786207,0.0,0.0,1514.900676,0.225757,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p4/graph_SOR2_D5_seed42.pkl,False,0.262518,0.711111,0.0,0.0,1899.133236,0.01685,45,0,0,13,32
focal_loss_lr0p005_h32_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p4/graph_SOR4_D5_seed42.pkl,False,1.047107,0.8,0.0,0.0,1970.637067,0.077132,190,0,0,38,152
focal_loss_lr0p005_h32_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p4/graph_SOR8_D5_seed42.pkl,False,3.656584,0.786207,0.0,0.0,1522.477972,0.224634,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p4/graph_SOR16_D3_seed42.pkl,False,1.1119,0.784314,0.0,0.0,2081.436191,0.057652,153,0,0,33,120
focal_loss_lr0p005_h32_d0p1_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p4/graph_SOR16_D5_seed42.pkl,False,2.337642,0.786207,0.0,0.0,1688.103541,0.202594,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p5/graph_SOR2_D5_seed42.pkl,False,0.240258,0.711111,0.0,0.0,1745.823581,0.018329,45,0,0,13,32
focal_loss_lr0p005_h32_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p5/graph_SOR4_D5_seed42.pkl,False,1.020797,0.8,0.0,0.0,2423.973429,0.062707,190,0,0,38,152
focal_loss_lr0p005_h32_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p5/graph_SOR8_D5_seed42.pkl,False,3.417578,0.786207,0.0,0.0,1780.369088,0.192095,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p5/graph_SOR16_D3_seed42.pkl,False,0.923855,0.784314,0.0,0.0,2102.613385,0.057072,153,0,0,33,120
focal_loss_lr0p005_h32_d0p1_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p5/graph_SOR16_D5_seed42.pkl,False,2.124148,0.786207,0.0,0.0,2569.861053,0.133081,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p6/graph_SOR2_D5_seed42.pkl,False,0.276464,0.711111,0.0,0.0,1905.158813,0.016796,45,0,0,13,32
focal_loss_lr0p005_h32_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p6/graph_SOR4_D5_seed42.pkl,False,0.852888,0.8,0.0,0.0,2773.67834,0.054801,190,0,0,38,152
focal_loss_lr0p005_h32_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p6/graph_SOR8_D5_seed42.pkl,False,3.499823,0.786207,0.0,0.0,1013.771132,0.337354,435,0,0,93,342
focal_loss_lr0p005_h32_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p6/graph_SOR16_D3_seed42.pkl,False,1.217379,0.784314,0.0,0.0,1716.557087,0.069907,153,0,0,33,120
focal_loss_lr0p005_h32_d0p1_t0p6,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p005_h32_d0p1_t0p6/graph_SOR16_D5_seed42.pkl,False,2.598958,0.786207,0.0,0.0,2046.075086,0.167149,435,0,0,93,342
focal_loss_lr0p01_h16_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p4/graph_SOR2_D5_seed42.pkl,False,0.206256,0.711111,0.0,0.0,2186.545394,0.014635,45,0,0,13,32
focal_loss_lr0p01_h16_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p4/graph_SOR4_D5_seed42.pkl,False,0.896371,0.8,0.0,0.0,2789.099575,0.054498,190,0,0,38,152
focal_loss_lr0p01_h16_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p4/graph_SOR8_D5_seed42.pkl,False,2.935221,0.786207,0.0,0.0,1231.261997,0.277764,435,0,0,93,342
focal_loss_lr0p01_h16_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p4/graph_SOR16_D3_seed42.pkl,False,1.126043,0.784314,0.0,0.0,1612.457113,0.074421,153,0,0,33,120
focal_loss_lr0p01_h16_d0p0_t0p4,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p4/graph_SOR16_D5_seed42.pkl,False,2.511225,0.786207,0.0,0.0,2236.524455,0.152916,435,0,0,93,342
focal_loss_lr0p01_h16_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p5/graph_SOR2_D5_seed42.pkl,False,0.214987,0.711111,0.0,0.0,2222.775292,0.014396,45,0,0,13,32
focal_loss_lr0p01_h16_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p5/graph_SOR4_D5_seed42.pkl,False,0.883151,0.8,0.0,0.0,2491.852666,0.060999,190,0,0,38,152
focal_loss_lr0p01_h16_d0p0_t0p5,focal_loss,Focal Loss,GNN GenAI Spec Protocol Focal Loss,none_real_distribution,focal_loss,1,0.01,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/focal_loss_lr0p01_h16_d0p0_t0p5/graph_SOR8_D5_seed42.pkl,False,2.760315,0.786207,0.0,0.0,1453.324439,0.235323,435,0,0,93,342
