scenario,algorithm,artifact_path,artifact_role,route_mode,route_source,inference_threshold,accuracy,jaccard,sf_jaccard,sf_accuracy,ET,median_execution_time,N_pairs,tp,fp,fn,tn,precision,recall,f1,runs,benchmark,family,variant,channel_contract,preset,resolution,patch_size,depths,dims,hidden_dim,embedding_dim,epochs,batch_size,learning_rate,loss,optimizer,dropout,drop_path_rate,weight_decay,threshold,candidate_pairs,elapsed_seconds,tp_per_second,pickle_path,metadata_path
graph_SOR8_D2_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR8_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.880372,0.195312,1926.862822,8685.339764,0.087274,0.087274,861,25,64,39,733,0.280899,0.390625,0.326797,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.696877,0.139535,1693.692929,8458.78062,0.160898,0.160898,1953,96,539,53,1265,0.151181,0.644295,0.244898,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.75064,0.155979,2019.374401,9718.111493,0.150852,0.150852,1953,90,428,59,1376,0.173745,0.604027,0.269865,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.923707,0.0,0.0,13428.638956,0.13434,0.13434,1953,0,0,149,1804,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.827957,0.196172,2544.225705,10738.060392,0.150586,0.150586,1953,82,269,67,1535,0.233618,0.550336,0.328,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.910394,0.033149,414.291335,11377.915078,0.156268,0.156268,1953,6,32,143,1772,0.157895,0.040268,0.064171,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.827957,0.196172,2464.299596,10400.727353,0.15547,0.15547,1953,82,269,67,1535,0.233618,0.550336,0.328,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.827957,0.196172,2446.334704,10324.905426,0.156612,0.156612,1953,82,269,67,1535,0.233618,0.550336,0.328,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.827957,0.196172,2603.065234,10986.396228,0.147182,0.147182,1953,82,269,67,1535,0.233618,0.550336,0.328,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR8_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.874552,0.183333,2360.816577,11261.764315,0.151664,0.151664,1953,55,151,94,1653,0.26699,0.369128,0.309859,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.683305,0.121718,1705.208353,9572.726977,0.248832,0.248832,3486,153,1010,94,2229,0.131556,0.619433,0.217021,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.746988,0.145349,2155.275479,11076.557931,0.235091,0.235091,3486,150,785,97,2454,0.160428,0.607287,0.253807,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.929145,0.0,0.0,15068.10509,0.214957,0.214957,3486,0,0,247,3239,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.8428,0.19174,3162.917408,13902.682405,0.211326,0.211326,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.8428,0.19174,3169.698562,13932.489136,0.210874,0.210874,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.8428,0.19174,3039.601396,13360.643797,0.2199,0.2199,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.8428,0.19174,3172.56617,13945.093776,0.210683,0.210683,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.8428,0.19174,2643.786792,11620.830825,0.252822,0.252822,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR8_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.897017,0.184091,3064.614962,14932.897138,0.209403,0.209403,3486,81,193,166,3046,0.29562,0.327935,0.31094,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.68663,0.128375,2010.559363,10753.73814,0.348623,0.348623,5460,252,1568,143,3497,0.138462,0.637975,0.22754,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.747253,0.150769,2431.179911,12049.579732,0.338601,0.338601,5460,245,1230,150,3835,0.166102,0.620253,0.262032,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.927656,0.0,0.0,14436.207691,0.350854,0.350854,5460,0,0,395,5065,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.823993,0.180733,3206.948807,14621.015209,0.307708,0.307708,5460,212,778,183,4287,0.214141,0.536709,0.306137,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.823993,0.180733,2970.843555,13544.571935,0.332163,0.332163,5460,212,778,183,4287,0.214141,0.536709,0.306137,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.86337,0.190889,3334.49417,15081.521277,0.312568,0.312568,5460,176,527,219,4538,0.250356,0.44557,0.320583,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.823993,0.180733,3167.637437,14441.788111,0.311527,0.311527,5460,212,778,183,4287,0.214141,0.536709,0.306137,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.86044,0.196203,3548.267597,15560.807426,0.301912,0.301912,5460,186,553,209,4512,0.251691,0.470886,0.328042,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR8_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.907143,0.136286,2196.834452,14622.483178,0.338725,0.338725,5460,80,192,315,4873,0.294118,0.202532,0.23988,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.618227,0.060606,1470.556835,15000.766337,0.016732,0.016732,406,10,148,7,241,0.063291,0.588235,0.114286,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.652709,0.066225,1412.358255,13920.077726,0.019037,0.019037,406,10,134,7,255,0.069444,0.588235,0.124224,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.958128,0.0,0.0,24275.233722,0.016025,0.016025,406,0,0,17,389,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.923645,0.184211,4727.532904,23704.202634,0.01582,0.01582,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.923645,0.184211,4817.305731,24154.330283,0.015525,0.015525,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.923645,0.184211,4703.093438,23581.661327,0.015902,0.015902,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.923645,0.184211,4810.314984,24119.278157,0.015548,0.015548,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.923645,0.184211,4621.014015,23170.108976,0.016185,0.016185,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D1_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.958128,0.0,0.0,24902.175694,0.015621,0.015621,406,0,0,17,389,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.607985,0.034277,666.011358,11813.25362,0.085074,0.085074,1653,23,625,23,982,0.035494,0.5,0.066282,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.633394,0.036566,651.528643,11285.742861,0.092772,0.092772,1653,23,583,23,1024,0.037954,0.5,0.070552,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.972172,0.0,0.0,20179.843857,0.079634,0.079634,1653,0,0,46,1607,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.900181,0.093407,2006.830948,19340.305682,0.076938,0.076938,1653,17,136,29,1471,0.111111,0.369565,0.170854,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.915306,0.102564,2433.73456,21719.203747,0.069662,0.069662,1653,16,110,30,1497,0.126984,0.347826,0.186047,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.900181,0.093407,2134.292177,20568.679768,0.072343,0.072343,1653,17,136,29,1471,0.111111,0.369565,0.170854,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.900181,0.093407,2176.209316,20972.645179,0.07095,0.07095,1653,17,136,29,1471,0.111111,0.369565,0.170854,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.900181,0.093407,2217.691006,21372.41406,0.069622,0.069622,1653,17,136,29,1471,0.111111,0.369565,0.170854,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D2_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.937689,0.104348,2445.84218,21978.794544,0.070523,0.070523,1653,12,69,34,1538,0.148148,0.26087,0.188976,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.603315,0.036364,739.694308,12272.380775,0.183909,0.183909,3741,56,1431,53,2201,0.03766,0.513761,0.070175,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.631382,0.03499,706.787243,12753.903071,0.185198,0.185198,3741,50,1320,59,2312,0.036496,0.458716,0.067613,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.970863,0.0,0.0,22475.528609,0.161598,0.161598,3741,0,0,109,3632,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.899492,0.100478,2378.458854,21292.173408,0.158039,0.158039,3741,42,309,67,3323,0.119658,0.385321,0.182609,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.936381,0.088123,2100.705353,22321.852934,0.156931,0.156931,3741,23,152,86,3480,0.131429,0.211009,0.161972,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899492,0.100478,2373.276733,21245.782608,0.158384,0.158384,3741,42,309,67,3323,0.119658,0.385321,0.182609,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899492,0.100478,2375.213473,21263.120474,0.158255,0.158255,3741,42,309,67,3323,0.119658,0.385321,0.182609,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899492,0.100478,2361.535301,21140.67227,0.159172,0.159172,3741,42,309,67,3323,0.119658,0.385321,0.182609,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D3_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.927292,0.108197,2199.160331,18847.744422,0.184054,0.184054,3741,33,196,76,3436,0.144105,0.302752,0.195266,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.598651,0.035663,843.165737,14153.723057,0.282117,0.282117,6670,99,2584,93,3894,0.036899,0.515625,0.06887,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.631934,0.037632,844.059608,14173.727809,0.297381,0.297381,6670,96,2359,96,4119,0.039104,0.5,0.072535,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.971214,0.0,0.0,28816.92095,0.224798,0.224798,6670,0,0,192,6478,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.909895,0.11226,3353.764024,27183.093671,0.223264,0.223264,6670,76,485,116,5993,0.135472,0.395833,0.201859,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
